timestamp,session_id,dpid,src_ip,dst_ip,ip_proto,src_port,dst_port,packet_count,byte_count,duration_sec,delta_packets,delta_bytes,packet_rate,byte_rate,avg_packet_size,burst_score,dst_unique_src_count,dst_total_packet_rate,dst_total_byte_rate,dst_active_flow_count,dst_std_packet_rate,dst_cv_packet_rate,label
1783450554.2081747,attacco_distribuito_r3,3,10.0.0.9,10.0.0.4,17,37846,12902,1114,655626,47.52,46,27660,22.906790211548685,13773.952548944275,588.5332136445243,0.9427433115896934,1,22.906790211548685,13773.952548944275,1,0.0,0.0,1
1783450554.2083952,attacco_distribuito_r3,64344802436170,10.0.0.11,10.0.0.4,17,52935,11806,1389,1208009,49.816,71,63456,35.359398829061725,31602.338198548463,869.6969042476602,1.1907444364201665,4,104.0861176799141,73305.01396966314,4,5.671469268145062,0.20988705635410215,0
1783450554.2083952,attacco_distribuito_r3,64344802436170,10.0.0.12,10.0.0.4,17,56883,12903,1061,634886,48.827,41,24401,20.418807774528602,12152.178744055425,598.3845428840716,0.9142465757062466,4,104.0861176799141,73305.01396966314,4,5.671469268145062,0.20988705635410215,1
1783450554.2083952,attacco_distribuito_r3,64344802436170,10.0.0.3,10.0.0.4,17,48872,12900,1255,756386,48.164,51,31676,25.39900479270631,15775.272074779707,602.6980079681275,0.9559209450314934,4,104.0861176799141,73305.01396966314,4,5.671469268145062,0.20988705635410215,1
1783450554.2083952,attacco_distribuito_r3,64344802436170,10.0.0.9,10.0.0.4,17,37846,12902,1114,655626,47.513,46,27660,22.908906283617455,13775.22495227954,588.5332136445243,0.941448967947523,4,104.0861176799141,73305.01396966314,4,5.671469268145062,0.20988705635410215,1
1783450556.2013412,attacco_distribuito_r3,4,10.0.0.11,10.0.0.4,17,52935,11806,1441,1254755,51.826,52,46746,25.96462777064289,23341.201726278316,870.7529493407357,0.9048005917682883,2,48.933336952365444,36900.22993996692,2,1.4979592944601663,0.058820386964282656,0
1783450556.2013412,attacco_distribuito_r3,4,10.0.0.12,10.0.0.4,17,56883,12903,1107,662041,50.836,46,27155,22.968709181722556,13559.028213688607,598.0496838301716,1.019232737569482,2,48.933336952365444,36900.22993996692,2,1.4979592944601663,0.058820386964282656,1
1783450556.209356,attacco_distribuito_r3,1,10.0.0.3,10.0.0.4,17,48872,12900,1307,786356,50.173,52,29970,25.96683185061463,14965.883664671546,601.6495791889824,0.9740668154759958,1,25.96683185061463,14965.883664671546,1,0.0,0.0,1
1783450556.2099285,attacco_distribuito_r3,3,10.0.0.9,10.0.0.4,17,37846,12902,1159,681445,49.522,45,25819,22.48028695692359,12898.189532018003,587.9594477998274,0.934626498540486,1,22.48028695692359,12898.189532018003,1,0.0,0.0,1
1783450556.2101316,attacco_distribuito_r3,64344802436170,10.0.0.11,10.0.0.4,17,52935,11806,1441,1254755,51.818,52,46746,25.977446348457836,23352.72513471173,870.7529493407357,0.8994999071116948,4,97.41542380671687,64788.75032560571,4,1.6331691842910208,0.0644150218177308,0
1783450556.2101316,attacco_distribuito_r3,64344802436170,10.0.0.12,10.0.0.4,17,56883,12903,1107,662041,50.829,46,27155,22.980048692866546,13565.72222293024,598.0496838301716,1.0066679622709478,4,97.41542380671687,64788.75032560571,4,1.6331691842910208,0.0644150218177308,1
1783450556.2101316,attacco_distribuito_r3,64344802436170,10.0.0.3,10.0.0.4,17,48872,12900,1307,786356,50.166,52,29970,25.977446348457836,14972.001289678487,601.6495791889824,0.9732161945122471,4,97.41542380671687,64788.75032560571,4,1.6331691842910208,0.0644150218177308,1
1783450556.2101316,attacco_distribuito_r3,64344802436170,10.0.0.9,10.0.0.4,17,37846,12902,1159,681445,49.515,45,25819,22.480482416934663,12898.301678285246,587.9594477998274,0.9336635619860828,4,97.41542380671687,64788.75032560571,4,1.6331691842910208,0.0644150218177308,1
1783450556.2105904,attacco_distribuito_r3,2,10.0.0.11,10.0.0.4,17,52935,11806,1441,1254755,51.812,52,46746,25.95822167981872,23335.4428970155,870.7529493407357,0.8989839021167868,6,143.76861238053445,94435.01207803897,6,1.288920003373054,0.05163645370893117,0
1783450556.2105904,attacco_distribuito_r3,2,10.0.0.6,10.0.0.4,17,59112,11802,1165,975519,51.223,47,32035,23.46223882599,15991.76214448063,837.355364806867,0.9364523860044291,6,143.76861238053445,94435.01207803897,6,1.288920003373054,0.05163645370893117,0
1783450556.2105904,attacco_distribuito_r3,2,10.0.0.12,10.0.0.4,17,56883,12903,1107,662041,50.822,46,27155,22.963042255224252,13555.682879143797,598.0496838301716,1.004416686990772,6,143.76861238053445,94435.01207803897,6,1.288920003373054,0.05163645370893117,1
1783450556.2105904,attacco_distribuito_r3,2,10.0.0.3,10.0.0.4,17,48872,12900,1306,785745,50.16,51,29359,25.459025109052977,14655.912121111498,601.6424196018377,0.9585490873845972,6,143.76861238053445,94435.01207803897,6,1.288920003373054,0.05163645370893117,1
1783450556.2105904,attacco_distribuito_r3,2,10.0.0.5,10.0.0.4,17,38208,12901,1143,671608,49.734,47,28060,23.46223882599,14007.455775686794,587.583552055993,0.9918208070823886,6,143.76861238053445,94435.01207803897,6,1.288920003373054,0.05163645370893117,1
1783450556.2105904,attacco_distribuito_r3,2,10.0.0.9,10.0.0.4,17,37846,12902,1159,681445,49.51,45,25819,22.46384568445851,12888.756260600761,587.9594477998274,0.9316937169559965,6,143.76861238053445,94435.01207803897,6,1.288920003373054,0.05163645370893117,1
1783450558.203747,attacco_distribuito_r3,4,10.0.0.11,10.0.0.4,17,52935,11806,1504,1304702,53.828,63,49947,31.46215288820328,24943.494449318878,867.4880319148937,1.0548491894498466,2,51.438122975951394,36890.12336029664,2,5.743091400227584,0.21494360506682209,0
1783450558.203747,attacco_distribuito_r3,4,10.0.0.12,10.0.0.4,17,56883,12903,1147,685963,52.838,40,23922,19.975970087748113,11946.628910977759,598.0496948561465,0.9052213931603115,2,51.438122975951394,36890.12336029664,2,5.743091400227584,0.21494360506682209,1
1783450558.2106512,attacco_distribuito_r3,3,10.0.0.9,10.0.0.4,17,37846,12902,1206,709973,51.525,47,28528,23.49151196804343,14258.847945198786,588.7006633499171,0.9713521751203703,1,23.49151196804343,14258.847945198786,1,0.0,0.0,1
